1762,Merriam's pocket gopher,Cratogeomys merriami,
1763,Panama slender opossum,Marmosops invictus,
1764,Jamaican fig-eating bat,Ariteus flavescens,
1765,Dusky leaf-nosed bat,Hipposideros ater,
1766,Argentine fat-tailed mouse opossum,Thylamys sponsorius,
1767,Diadem leaf-nosed bat,Hipposideros diadema,
1768,Long-haired rousette,Rousettus lanosus,
1769,Levant mole,Talpa levantis,
1770,Narrow-striped marsupial shrew,Phascolosorex dorsalis,
1771,Long-eared gymnure,Hylomys megalotis,
1772,Geoffroy's tailless bat,Anoura geoffroyi,
1773,Baptista Lake titi,Plecturocebus baptista,
1774,Cuban flower bat,Phyllonycteris poeyi,
1775,Beecroft's flying squirrel,Anomalurus beecrofti,
1776,Trident bat,Asellia tridens,
1777,Gunning's golden mole,Neamblysomus gunningi,
1778,Greater musky fruit bat,Ptenochirus jagori,
1779,Pygmy shrew tenrec,Microgale parvula,
1780,Speckled dasyure,Neophascogale lorentzi,
1781,Andaman horseshoe bat,Rhinolophus cognatus,
1782,Dwarf fat-tailed mouse opossum,Thylamys velutinus,
1783,Togo mouse,Leimacomys buettneri,
1784,Coimbra Filho's titi,Callicebus coimbrai,
1785,Mittermeier's mouse lemur,Microcebus mittermeieri,
1786,Yanbaru whiskered bat,Myotis yanbarensis,
1787,Rufous mouse opossum,Marmosa lepida,
1788,White-bellied slender opossum,Marmosops noctivagus,
1789,Aceramarca gracile opossum,Gracilinanus aceramarcae,
1790,Argentine brown bat,Eptesicus furinalis,
1791,Plush-coated ringtail possum,Pseudochirops corinnae,
1792,Pale-faced bat,Phylloderma stenops,
1793,Cabrera's vole,Microtus cabrerae,
1794,Chinese mole shrew,Anourosorex squamipes,
1795,White-bellied woolly mouse opossum,Marmosa constantiae,
1796,East African epauletted fruit bat,Epomophorus minimus,
1797,Tomes's sword-nosed bat,Lonchorhina aurita,
1798,Neotropical pygmy squirrel,Sciurillus pusillus,
1799,Richmond's squirrel,Sciurus richmondi,
1800,Hubbard's sportive lemur,Lepilemur hubbardorum,
1801,New Guinean planigale,Planigale novaeguineae,
1802,Taiga shrew,Sorex isodon,
1803,Ryukyu shrew,Crocidura orii,
1804,Short-faced mole,Scaptochirus moschatus,
1805,Southern woolly lemur,Avahi meridionalis,
1806,Raffray's bandicoot,Peroryctes raffrayana,
1807,Northern shrew tenrec,Microgale jobihely,
1808,Manado fruit bat,Boneia bidens,
1809,White-bellied fat-tailed mouse opossum,Thylamys pallidior,
1810,Gray slender opossum,Marmosops incanus,
1811,Cinderella fat-tailed mouse opossum,Thylamys cinderella,
1812,Big-eared flying fox,Pteropus macrotis,
1813,Myosorex varius,Myosorex varius,
1814,Philippine gray flying fox,Pteropus speciosus,
1815,Brazilian brown bat,Eptesicus brasiliensis,
1816,Sicilian shrew,Crocidura sicula,
1817,Annandale's rat,Sundamys annandalei,
1818,Wallace's dasyure,Myoictis wallacei,
1819,Sulawesi rousette,Rousettus celebensis,
1820,Eastern heather vole,Phenacomys ungava,
1821,Betsileo woolly lemur,Avahi betsileo,
1822,Jungle shrew,Suncus zeylanicus,
1823,Ashy black titi,Plecturocebus cinerascens,
1824,Sambirano woolly lemur,Avahi unicolor,
1825,Masked flying fox,Pteropus personatus,
1826,Montane water vole,Arvicola scherman,
1827,Big naked-backed bat,Pteronotus gymnonotus,
1828,Malayan water shrew,Chimarrogale hantu,
1829,Greater Chinese mole,Euroscaptor grandis,
1830,Richardson's collared lemming,Dicrostonyx richardsoni,
1831,Horsfield's shrew,Crocidura horsfieldii,
1832,Cuban fruit-eating bat,Brachyphylla nana,
1833,Small-toothed mole,Euroscaptor parvidens,
1834,Rickett's big-footed bat,Myotis pilosus,
1835,Lowland ringtail possum,Pseudochirulus canescens,
1836,Black-tailed dasyure,Murexia melanurus,
1837,Moore's woolly lemur,Avahi mooreorum,
1838,Van Gelder's bat,Bauerus dubiaquercus,
1839,Speke's pectinator,Pectinator spekei,
1840,Madeira pipistrelle,Pipistrellus maderensis,
1841,Kelaart's long-clawed shrew,Feroculus feroculus,
1842,Ceram fruit bat,Pteropus ocularis,
1843,Gray sac-winged bat,Balantiopteryx plicata,
1844,Greater long-tailed shrew tenrec,Microgale principula,
1845,Colombian black-handed titi,Cheracebus medemi,
1846,Tate's woolly mouse opossum,Marmosa paraguayana,
1847,Intermediate roundleaf bat,Hipposideros larvatus,
1848,White-collared fruit bat,Megaerops wetmorei,
1849,Tailed tailless bat,Anoura caudifer,
1850,Tree bat,Ardops nichollsi,
1851,Fire-footed rope squirrel,Funisciurus pyrropus,
1852,De Winton's shrew,Chodsigoa hypsibius,
1853,Moluccan flying fox,Pteropus chrysoproctus,
1854,Rio Beni titi,Plecturocebus modestus,
1855,Wagner's mustached bat,Pteronotus personatus,
1856,Western yellow bat,Lasiurus xanthinus,
1857,Marley's golden mole,Amblysomus marleyi,
1858,Mouse bandicoot,Microperoryctes murina,
1859,Red-bellied marsupial shrew,Phascolosorex doriae,
1860,Silky short-tailed bat,Carollia brevicauda,
1861,Jamaican flower bat,Phyllonycteris aphylla,
1862,Philippine dawn bat,Eonycteris robusta,
1863,Kloss's mole,Euroscaptor klossi,
1864,Small white-winged flying fox,Desmalopex microleucopterus,
1865,Sri Lankan long-tailed shrew,Crocidura miya,
1866,Marohita mouse lemur,Microcebus marohita,
1867,Olive-backed pocket mouse,Perognathus fasciatus,
1868,D'Albertis' ringtail possum,Pseudochirops albertisii,
1869,Fischer's pygmy fruit bat,Haplonycteris fischeri,
1870,Wrangel lemming,Dicrostonyx vinogradovi,
1871,Transcaucasian water shrew,Neomys teres,
1872,Southern red-sided opossum,Monodelphis sorex,
1873,Crowned shrew,Sorex coronatus,
1874,AEECL's sportive lemur,Lepilemur aeeclis,
1875,Madagascan pygmy shrew,Suncus madagascariensis,
1876,Southeast Asian shrew,Crocidura fuliginosa,
1877,Golden-bellied treeshrew,Tupaia chrysogaster,
1878,Common fat-tailed mouse opossum,Thylamys pusillus,
1879,Preble's shrew,Sorex preblei,
1880,Major's long-tailed tenrec,Microgale majori,
1881,Gray-backed sportive lemur,Lepilemur dorsalis,
1882,Taiva shrew tenrec,Microgale taiva,
1883,Long-nosed mole,Euroscaptor longirostris,
1884,Olrog's four-eyed opossum,Philander olrogi,
1885,Drouhard's shrew tenrec,Microgale drouhardi,
1886,Simmons' mouse lemur,Microcebus simmonsi,
1887,Agricola's gracile opossum,Cryptonanus agricolai,
1888,Dragon tube-nosed fruit bat,Nyctimene draconilla,
1889,Shrew-faced squirrel,Rhinosciurus laticaudatus,
1890,Insular mole,Mogera insularis,
1891,Hawks' sportive lemur,Lepilemur tymerlachsoni,
1892,Arends's golden mole,Carpitalpa arendsi,
1893,Randrianasolo's sportive lemur,Lepilemur randrianasoloi,
1894,Robust golden mole,Amblysomus robustus,
1895,Wagner's bonneted bat,Eumops glaucinus,
1896,Bongolava mouse lemur,Microcebus bongolavensis,
1897,Bare-backed fruit bat,Dobsonia moluccensis,
1898,Lesser sac-winged bat,Saccopteryx leptura,
1899,Common echymipera,Echymipera kalubu,
1900,MacArthur's mouse lemur,Microcebus macarthurii,
1901,Blyth's horseshoe bat,Rhinolophus lepidus,
1902,Large myotis,Myotis chinensis,
1903,Greater dog-like bat,Peropteryx kappleri,
1904,Perote ground squirrel,Xerospermophilus perotensis,
1905,Long-legged bat,Macrophyllum macrophyllum,
1906,Dryad shrew tenrec,Microgale dryas,
1907,Stephen Nash's titi,Plecturocebus stephennashi,
1908,Siberian zokor,Myospalax myospalax,
1909,Glacier Bay water shrew,Sorex alaskanus,
1910,Xanthippe's shrew,Crocidura xantippe,
1911,Beijing mouse-eared bat,Myotis pequinius,
1912,Long-winged tomb bat,Taphozous longimanus,
1913,Nasolo's shrew tenrec,Microgale nasoloi,
1914,Lusitanian pine vole,Microtus lusitanicus,
1915,Horn-skinned bat,Eptesicus floweri,
1916,Pariente's fork-marked lemur,Phaner parienti,
1917,Müller's giant Sunda rat,Sundamys muelleri,
1918,Mexican big-eared bat,Corynorhinus mexicanus,
1919,Waterhouse's leaf-nosed bat,Macrotus waterhousii,
1920,Schneider's leaf-nosed bat,Hipposideros speoris,
1921,Shrew-toothed shrew tenrec,Microgale soricoides,
1922,Dwarf scaly-tailed squirrel,Anomalurus pusillus,
1923,Pygmy ringtail possum,Pseudochirulus mayeri,
1924,Fawn leaf-nosed bat,Hipposideros cervinus,
1925,Montane shrew tenrec,Microgale monticola,
1926,Least shrew tenrec,Microgale pusilla,
1927,Bare-backed rousette,Rousettus spinalatus,
1928,Piebald shrew,Diplomesodon pulchellum,
1929,Big red bat,Lasiurus egregius,
1930,Short-furred dasyure,Murexia longicaudata,
1931,Naked-rumped pouched bat,Saccolaimus saccolaimus,
1932,Insular single leaf bat,Monophyllus plethodon,
1933,Emilia's short-tailed opossum,Monodelphis emiliae,
1934,Margot Marsh's mouse lemur,Microcebus margotmarshae,
1935,Long-nosed short-tailed opossum,Monodelphis scalops,
1936,Smoky bat,Amorphochilus schnablii,
1937,Mount Lyell shrew,Sorex lyelli,
1938,Naked-nosed shrew tenrec,Microgale gymnorhyncha,
1939,Delicate slender opossum,Marmosops parvidens,
1940,Ogilvie Mountains collared lemming,Dicrostonyx nunatakensis,
1941,Sundevall's roundleaf bat,Hipposideros caffer,
1942,Bare-tailed woolly mouse opossum,Marmosa regina,
1943,Comoro rousette,Rousettus obliviosus,
1944,Mittermeier's sportive lemur,Lepilemur mittermeieri,
1945,Alaska tiny shrew,Sorex yukonicus,
1946,Coastal black-handed titi,Callicebus melanochir,
1947,Long-footed treeshrew,Tupaia longipes,
1948,Flat-faced fruit-eating bat,Artibeus planirostris,
1949,Sierra Madre ground squirrel,Callospermophilus madrensis,
1950,Guajira mouse opossum,Marmosa xerophila,
1951,Tschudi's slender opossum,Marmosops impavidus,
1952,Ramanantsoavana's woolly lemur,Avahi ramanantsoavanai,
1953,Baird's shrew,Sorex bairdi,
1954,Manicore marmoset,Mico manicorensis,
1955,Grassland mosaic-tailed rat,Melomys burtoni,
1956,Small-toothed fruit bat,Neopteryx frosti,
1957,Fog shrew,Sorex sonomae,
1958,Flower's shrew,Crocidura floweri,
1959,Gray flying fox,Pteropus griseus,
1960,Neblina slender opossum,Marmosops neblina,
1961,Red climbing mouse,Vernaya fulva,
1962,Angolan rousette,Myonycteris angolensis,
1963,Dobson's shrew tenrec,Nesogale dobsoni,
1964,Hairy-faced bat,Myotis annectans,
1965,Greater nectar bat,Eonycteris major,
1966,James' sportive lemur,Lepilemur jamesorum,
1967,Wood sprite gracile opossum,Gracilinanus dryas,
1968,Shrew gymnure,Neotetracus sinensis,
1969,Hershkovitz's titi,Plecturocebus dubius,
1970,Woolly horseshoe bat,Rhinolophus luctus,
1971,Tome's spiny rat,Proechimys semispinosus,
1972,Brazilian big-eyed bat,Chiroderma doriae,
1973,Temminck's flying fox,Pteropus temminckii,
1974,Pygmy fruit-eating bat,Dermanura phaeotis,
1975,Chacoan gracile opossum,Cryptonanus chacoensis,
1976,Quechuan mouse opossum,Marmosa macrotarsus,
1977,Thomas's shrew tenrec,Microgale thomasi,
1978,Crocidura hikmiya,Crocidura hikmiya,
1979,Red-headed titi,Cheracebus regulus,
1980,Striped treeshrew,Tupaia dorsalis,
1981,Southwestern myotis,Myotis auriculus,
1982,African sheath-tailed bat,Coleura afra,
1983,Sumatran water shrew,Chimarrogale sumatrana,
1984,Inyo shrew,Sorex tenellus,
1985,Dinagat gymnure,Podogymnura aureospinula,
1986,Arabian shrew,Crocidura arabica,
1987,Fleurete's sportive lemur,Lepilemur fleuretae,
1988,Ruddy treeshrew,Tupaia splendidula,
1989,Black myotis,Myotis nigricans,
1990,Lesser musky fruit bat,Ptenochirus minor,
1991,Weyland ringtail possum,Pseudochirulus caroli,
1992,Habbema dasyure,Murexia habbema,
1993,Lesser dog-like bat,Peropteryx macrotis,
1994,Gracile shrew tenrec,Microgale gracilis,
1995,Elegant water shrew,Nectogale elegans,
1996,Western dwarf squirrel,Microsciurus mimulus,
1997,Timor shrew,Crocidura tenuis,
1998,Eastern long-eared bat,Nyctophilus bifax,
1999,Visored bat,Sphaeronycteris toxophyllum,
2000,Nigerian shrew,Crocidura nigeriae,
2001,Hoffmanns's titi,Plecturocebus hoffmannsi,
2002,Eastern broad-toothed field mouse,Apodemus mystacinus,
2003,Seal's sportive lemur,Lepilemur seali,
2004,Silver-tipped myotis,Myotis albescens,
2005,Semliki red colobus,Piliocolobus semlikiensis,
2006,Veldkamp's dwarf epauletted fruit bat,Nanonycteris veldkampii,
2007,Pale shrew tenrec,Microgale fotsifotsy,
2008,Reclusive ringtail possum,Pseudochirops coronatus,
2009,Western naked-backed fruit bat,Dobsonia peronii,
2010,Bishop's slender opossum,Marmosops bishopi,
2011,Blanford's fruit bat,Sphaerias blanfordi,
2012,Masked ringtail possum,Pseudochirulus larvatus,
2013,Marajó short-tailed opossum,Monodelphis maraxina,
2014,Nicobar flying fox,Pteropus faunulus,
2015,Smaller horseshoe bat,Rhinolophus megaphyllus,
2016,Pallas's tube-nosed bat,Nyctimene cephalotes,
2017,Climbing shrew,Suncus megalura,
2018,Slender treeshrew,Tupaia gracilis,
2019,Egyptian pygmy shrew,Crocidura religiosa,
2020,Large-footed bat,Myotis adversus,
2021,Greater big-footed mouse,Macrotarsomys ingens,
2022,Thumbless bat,Furipterus horrens,
2023,Malayan shrew,Crocidura malayana,
2024,Rufous horseshoe bat,Rhinolophus rouxii,
2025,Geoffroy's horseshoe bat,Rhinolophus clivosus,
2026,Shaggy bat,Centronycteris maximiliani,
2027,Broad-striped tube-nosed fruit bat,Nyctimene aello,
2028,Large-eared horseshoe bat,Rhinolophus philippinensis,
2029,Little black serotine,Eptesicus andinus,
2030,Red mouse opossum,Marmosa rubra,
2031,Siberian shrew,Crocidura sibirica,
2032,Dusky fruit bat,Penthetor lucasi,
2033,Ahmanson's sportive lemur,Lepilemur ahmansonorum,
2034,Angolan epauletted fruit bat,Epomophorus angolensis,
2035,Palawan treeshrew,Tupaia palawanensis,
2036,Narrow-headed slender opossum,Marmosops cracens,
2037,Beaufort's naked-backed fruit bat,Dobsonia beauforti,
2038,Black bonneted bat,Eumops auripendulus,
2039,Cyrenaica shrew,Crocidura aleksandrisi,
2040,Davy's naked-backed bat,Pteronotus davyi,
2041,Sulawesi harpy fruit bat,Harpyionycteris celebensis,
2042,Bicolored musk shrew,Crocidura fuscomurina,
2043,Honduran fruit-eating bat,Artibeus inopinatus,
2044,Chestnut-bellied titi,Plecturocebus caligatus,
2045,Ihering's three-striped opossum,Monodelphis iheringi,
2046,Ecuadorian sac-winged bat,Balantiopteryx infusca,
2047,Ronald's opossum,Monodelphis ronaldi,
2048,Maritime shrew,Sorex maritimensis,
2049,Common big-eared bat,Micronycteris microtis,
2050,Ollala brothers's titi,Plecturocebus olallae,
2051,Ikonnikov's bat,Myotis ikonnikovi,
2052,Painted treeshrew,Tupaia picta,
2053,Tyler's mouse opossum,Marmosa tyleriana,
2054,Dekeyser's nectar bat,Lonchophylla dekeyseri,
2055,Eastern water bat,Myotis petax,
2056,Hooded red-sided opossum,Monodelphis palliolata,
2057,Lang's red colobus,Piliocolobus langi,
2058,Karimi's fat-tailed mouse opossum,Thylamys karimii,
2059,Moss-forest blossom bat,Syconycteris hobbit,
2060,Giant mole shrew,Anourosorex schmidi,
2061,Common punaré,Thrichomys apereoides,
2062,Para dog-faced bat,Cynomops paranus,
2063,Paraguayan fat-tailed mouse opossum,Thylamys macrurus,
2064,Petter's sportive lemur,Lepilemur petteri,
2065,Whitaker's shrew,Crocidura whitakeri,
2066,Euroscaptor subanura,Euroscaptor subanura,
2067,Ratanaworabhan's fruit bat,Megaerops niphanae,
2068,Peters's fruit bat,Cynopterus luzoniensis,
2069,Sri Lankan shrew,Suncus fellowesgordoni,
2070,Striped bandicoot,Microperoryctes longicauda,
2071,Nusatenggara short-nosed fruit bat,Cynopterus nusatenggara,
2072,Aberdare mole shrew,Surdisorex norae,
2073,Fulvus roundleaf bat,Hipposideros fulvus,
2074,Maghreb garden dormouse,Eliomys munbyanus,
2075,Mzab gundi,Massoutiera mzabi,
2076,Ashy-headed flying fox,Pteropus caniceps,
2077,Sulawesi white-handed shrew,Crocidura rhoditis,
2078,Voalavoanala,Gymnuromys roberti,
2079,Dwarf gymnure,Hylomys parvus,
2080,Javan tailless fruit bat,Megaerops kusnotoi,
2081,Sunda shrew,Crocidura monticola,
2082,Talazac's shrew tenrec,Nesogale talazaci,
2083,Assam mole shrew,Anourosorex assamensis,
2084,Long-nosed echymipera,Echymipera rufescens,
2085,Tailless fruit bat,Megaerops ecaudatus,
2086,Tate's fat-tailed mouse opossum,Thylamys tatei,
2087,East Asian tailless leaf-nosed bat,Coelops frithii,
2088,Nilgiri long-tailed tree mouse,Vandeleuria nilagirica,
2089,Linduan rousette,Rousettus linduensis,
2090,Indian roundleaf bat,Hipposideros lankadiva,
2091,Barren ground shrew,Sorex ugyunak,
2092,Lesser ricefield rat,Rattus losea,
2093,East African little collared fruit bat,Myonycteris relicta,
2094,Pygmy round-eared bat,Lophostoma brasiliense,
2095,Chestnut-striped opossum,Monodelphis rubida,
2096,Dark long-tongued bat,Lichonycteris obscura,
2097,Cape horseshoe bat,Rhinolophus capensis,
2098,Guatemalan broad-clawed shrew,Cryptotis griseoventris,
2099,Sumichrast's vesper rat,Nyctomys sumichrasti,
2100,Long-clawed shrew,Sorex unguiculatus,
2101,Silvery flying fox,Pteropus argentatus,
2102,Mauritanian shrew,Crocidura lusitania,
2103,Oustalet's red colobus,Piliocolobus oustaleti,
2104,Golden-tipped bat,Phoniscus papuensis,
2105,Felou gundi,Felovia vae,
2106,Small big-eared brown bat,Histiotus montanus,
2107,Lomami red colobus,Piliocolobus parmentieri,
2108,Vogelkop ringtail possum,Pseudochirulus schlegeli,
2109,Caspian shrew,Crocidura caspica,
2110,Sulawesi stripe-faced fruit bat,Styloctenium wallacei,
2111,Betsileo sportive lemur,Lepilemur betsileo,
2112,Wright's sportive lemur,Lepilemur wrightae,
2113,Decken's horseshoe bat,Rhinolophus deckenii,
2114,Chinese water shrew,Chimarrogale styani,
2115,Hun shrew,Crocidura attila,
2116,Yucatan yellow bat,Rhogeessa aeneus,
2117,Dusky slender opossum,Marmosops fuscatus,
2118,Hamiguitan hairy-tailed rat,Batomys hamiguitan,
2119,Luzon shrew,Crocidura grayi,
2120,Mindanao shrew,Crocidura beatus,
2121,Northern gracile opossum,Gracilinanus marica,
2122,Reddish-gray musk shrew,Crocidura cyanea,
2123,Savanna shrew,Crocidura fulvastra,
2124,Pinheiro's slender opossum,Marmosops pinheiroi,
2125,Santander dwarf squirrel,Microsciurus santanderensis,
2126,Meridional serotine,Eptesicus isabellinus,
2127,Gray-bellied mountain rat,Limnomys bryophilus,
2128,Paucidentomys,Paucidentomys vermidax,
2129,Mexican dog-faced bat,Cynomops mexicanus,
2130,Siberian large-toothed shrew,Sorex daphaenodon,
2131,Camiguin forest rat,Bullimus gamay,
2132,Common thick-thumbed bat,Glischropus tylopus,
2133,Creighton's slender opossum,Marmosops creightoni,
2134,Pohle's fruit bat,Casinycteris ophiodon,
2135,Prairie shrew,Sorex haydeni,
2136,Ashy roundleaf bat,Hipposideros cineraceus,
2137,Emilia's gracile opossum,Gracilinanus emiliae,
2138,Woermann's bat,Megaloglossus woermanni,
2139,Jackass shrew,Crocidura arispa,
2140,Rüppell's horseshoe bat,Rhinolophus fumigatus,
2141,Sulawesi shrew,Crocidura lea,
2142,Goldman's nectar bat,Lonchophylla mordax,
2143,Grewcock's sportive lemur,Lepilemur grewcockorum,
2144,Toltec fruit-eating bat,Dermanura tolteca,
2145,Otto's sportive lemur,Lepilemur otto,
2146,Large fruit-eating bat,Artibeus amplus,
2147,Southern three-striped opossum,Monodelphis theresa,
2148,Diminutive serotine,Eptesicus diminutus,
2149,Arcuate horseshoe bat,Rhinolophus arcuatus,
2150,East African highland shrew,Crocidura allex,
